Content,Polarity,Score,Tokens
"Que @alfonsoprada abandonó el barco en llamas, pero aún no aparece en el plebiscito. https://t.co/QqYXTe2fOc",N,0.19199998181818184,"['@alfonsoprada', 'abandonó', 'barco', 'llamas', 'no', 'aparece', 'plebiscito', 'https', 'qqyxte', 'foc']"
El día lunes 5 de septiembre a las 9 am se realizará el lanzamiento de la campaña del SÍ al plebiscito por la... https://t.co/BNwmDQVGEG,P,0.5,"['lunes', 'septiembre', 'realizará', 'lanzamiento', 'campaña', 'plebiscito', 'https', 'bnwmdqvgeg']"
"El señor Hugo Ospina, vocero de los taxistas, amenaza con no apoyar el plebiscito si no le quitan a Uber ¿Se puede más cinismo?",P,0.38399996363636374,"['señor', 'hugo', 'ospina', 'vocero', 'taxistas', 'amenaza', 'no', 'apoyar', 'plebiscito', 'no', 'quitan', 'uber', 'puede', 'cinismo']"
Doble moral la que tienen los cristianos que profesan un Dios de amor y perdón pero votarán NO al plebiscito. 🤔,P,0.7059999568181818,"['doble', 'moral', 'tienen', 'cristianos', 'profesan', 'dios', 'amor', 'perdón', 'votarán', 'no', 'plebiscito', '🤔']"
En el Valle seguimos fortaleciendo la pedagogía por el NO al plebiscito. Reunión con equipo @CeDemocratico Río Frío. https://t.co/fSRlFKuuln,N,0.4479999575757576,"['valle', 'seguimos', 'fortaleciendo', 'pedagogía', 'no', 'plebiscito', 'reunión', 'equipo', '@cedemocratico', 'río', 'frío', 'https', 'fsrlfkuuln']"
"@navarrowolff es decir, para votar el plebiscito estarán armados? Yo sé, no va a responder",N,0.8359999681818182,"['@navarrowolff', 'decir', 'votar', 'plebiscito', 'armados', 'no', 'responder']"
"Lo único q necesito para votar NO en el plebiscito es, UN MAL GOBIERNO NO PUEDE HACER UN BUEN ACUERDO. #YoVotoNo https://t.co/JqD20uMF6o",N,0.5759999454545455,"['único', 'necesito', 'votar', 'no', 'plebiscito', 'mal', 'gobierno', 'no', 'puede', 'buen', 'acuerdo', '#yovotono', 'https', 'jqd', 'umf']"
"(IMÁGENES) Con lágrimas, colombianos que iban por el “Sí” recibieron resultado del plebiscito. https://t.co/Z4e2DVuJRo https://t.co/6PKwMY7C1v",P,0.3359999681818182,"['imágenes', 'lágrimas', 'colombianos', 'iban', 'recibieron', 'resultado', 'plebiscito', 'https', 'dvujro', 'https', 'pkwmy']"
"La pregunta del Plebiscito de Santos, es tramposa e induce a apoyar el documento Santos-Farc. Un motivo más para Votar No.",N,0.58971422987013,"['pregunta', 'plebiscito', 'santos', 'tramposa', 'induce', 'apoyar', 'documento', 'santos', 'farc', 'motivo', 'votar', 'no']"
Este 2 de octubre diremos si al plebiscito y si a la constituyente https://t.co/IgYb9Nv9Zn,P,0.5,"['octubre', 'diremos', 'plebiscito', 'constituyente', 'https', 'igyb', 'nv', 'zn']"
Hay que promover un plebiscito para sacar a esos triple hijueputas paisas del país.,P,0.5,"['promover', 'plebiscito', 'sacar', 'triple', 'hijueputas', 'paisas', 'país']"
"Esta publicidad viola la Constitución, la ley y la sentencia C379 sobre plebiscito. Contraría directiva 03 @PGN_COL https://t.co/BdMLD8NOZq",N,0.09599999090909092,"['publicidad', 'viola', 'constitución', 'ley', 'sentencia', 'plebiscito', 'contraría', 'directiva', '@pgn', 'col', 'https', 'bdmld', 'nozq']"
"-Mamerto, le cree a JMSantos? -""No"" -Cómo votará el plebiscito? -""Sí"" -Si no cree en JMSantos por qué votará sí? -""Porque Uribe es paraco"" 🙄",N,0.6719999363636364,"['mamerto', 'cree', 'jmsantos', 'no', 'votará', 'plebiscito', 'no', 'cree', 'jmsantos', 'votará', 'uribe', 'paraco', '🙄']"
Los expresidentes Uribe y Pastrana se reunieron en Bogotá y le dicen 'No' al plebiscito https://t.co/reSEmTAH5Y,N,0.6719999363636364,"['expresidentes', 'uribe', 'pastrana', 'reunieron', 'bogotá', 'no', 'plebiscito', 'https', 'resemtah']"
¿Por qué un plebiscito? @CConstitucional aprobó este mecanismo de refrendación #SíALaPaz https://t.co/jI6Kc0LAvT,P,0.5,"['plebiscito', '@cconstitucional', 'aprobó', 'mecanismo', 'refrendación', '#síalapaz', 'https', 'ji', 'kc', 'lavt']"
"Al menos decirle si al plebiscito para que los recursos de la guerra sean destinados a la educación, salud e investigación.",P,0.5279999500000001,"['menos', 'decirle', 'plebiscito', 'recursos', 'guerra', 'destinados', 'educación', 'salud', 'investigación']"
"@NobelPrize presidente @AlvaroUribeVel desmovilizo 15000 guerrilleros y 30000 , paramilitares ,y dan Premio a Santos perdió plebiscito paz",N,0.5759999454545456,"['@nobelprize', 'presidente', '@alvarouribevel', 'desmovilizo', 'guerrilleros', 'paramilitares', 'dan', 'premio', 'santos', 'perdió', 'plebiscito', 'paz']"
@DanielSanin @jankovic_vera ¿Indigestión de @JuanManSantos con Nobel la pagará Colombia? No dejaremos que desconozca plebiscito. https://t.co/GWnxOCgThF,N,0.5,"['@danielsanin', '@jankovic', 'vera', 'indigestión', '@juanmansantos', 'nobel', 'pagará', 'colombia', 'no', 'dejaremos', 'desconozca', 'plebiscito', 'https', 'gwnxocgthf']"
"Si la terrorista Teodora habla de 10 millones de votos, x q trampa del 13% de plebiscito? X q tanta $ en publicidad? https://t.co/Ly4QwFlpa5",N,0.31999996969696975,"['terrorista', 'teodora', 'habla', 'millones', 'votos', 'trampa', 'plebiscito', 'tanta', 'publicidad', 'https', 'ly', 'qwflpa']"
"#LoQueDijo No habrá financiación pública para el plebiscito, solo privada: magistrado Alexander Vega https://t.co/nrbvDhMy8X",N,0.3839999636363637,"['#loquedijo', 'no', 'habrá', 'financiación', 'pública', 'plebiscito', 'solo', 'privada', 'magistrado', 'alexander', 'vega', 'https', 'nrbvdhmy']"
"A la pregunta del plebiscito sólo le faltó: ""¿Usted está de acuerdo con alimentar cachorritos y focas recién nacidas?""",N,0.5519999477272728,"['pregunta', 'plebiscito', 'sólo', 'faltó', 'usted', 'acuerdo', 'alimentar', 'cachorritos', 'focas', 'recién', 'nacidas']"
Qué susto Juan Manuel mentiras lo que hará para torcer el plebiscito con el resultado de las encuestas en Semana. Nos van a endeudar más.,N,0.2879999727272728,"['susto', 'juan', 'manuel', 'mentiras', 'hará', 'torcer', 'plebiscito', 'resultado', 'encuestas', 'semana', 'endeudar']"
"Estamos viendo a los mismos que hicieron juego a la reelección de Santos, nuevo haciéndolo en el plebiscito. ¿Tendrán otro hacker?",N,0.6079999424242425,"['viendo', 'mismos', 'hicieron', 'juego', 'reelección', 'santos', 'nuevo', 'haciéndolo', 'plebiscito', 'tendrán', 'hacker']"
"Twitteros, ya vieron? Crecen las presiones a los deportistas olímpicos para apoyar Plebiscito de paz @Las2orillas https://t.co/tOwQFgnUh4",N,0.4799999545454546,"['twitteros', 'vieron', 'crecen', 'presiones', 'deportistas', 'olímpicos', 'apoyar', 'plebiscito', 'paz', '@las', 'orillas', 'https', 'towqfgnuh']"
"“Con el plebiscito estamos frente a una decisión histórica, esperamos que todos los colombianos salgan a votar”, @JuanManSantos",P,0.6079999424242425,"['plebiscito', 'frente', 'decisión', 'histórica', 'esperamos', 'colombianos', 'salgan', 'votar', '@juanmansantos']"
 @7MarcoFidelR demandó Directiva para servidores públicos sobre Plebiscito 📄 https://t.co/34x1uxUCvi https://t.co/6ykhKVXdeR,N,0.28799997272727274,"['@', 'marcofidelr', 'demandó', 'directiva', 'servidores', 'públicos', 'plebiscito', '📄', 'https', 'uxucvi', 'https', 'ykhkvxder']"
"BRAVO COLOMBIA!! -&gt; ""@RConfidencial: El 'NO' gana en plebiscito colombiano https://t.co/RVbO4xTxH6""",P,0.5759999454545455,"['bravo', 'colombia', 'gt', '@rconfidencial', 'no', 'gana', 'plebiscito', 'colombiano', 'https', 'rvbo', 'xtxh']"
El sí en el plebiscito desde la óptica del odio a ver si si les suena.,P,0.0,"['plebiscito', 'óptica', 'odio', 'suena']"
He dicho! #noalplebiscito #plebiscito mas claro que el agua. https://t.co/tsFME0eNwh,N,0.5279999500000001,"['he', 'dicho', '#noalplebiscito', '#plebiscito', 'claro', 'agua', 'https', 'tsfme', 'enwh']"
"La prensa internacional cuestiona fuertemente el premio Nobel a Santos, y señala que el NO en el plebiscito fue un llamado al sentido común https://t.co/q5BewAjiqx",N,0.4799999545454546,"['prensa', 'internacional', 'cuestiona', 'fuertemente', 'premio', 'nobel', 'santos', 'señala', 'no', 'plebiscito', 'llamado', 'sentido', 'común', 'https', 'bewajiqx']"
Santos sacará adelante su fallido e impopular acuerdo de paz por encima de la ley y de los resultados del plebiscito que él mismo estableció,N,0.5375999490909091,"['santos', 'sacará', 'adelante', 'fallido', 'impopular', 'acuerdo', 'paz', 'ley', 'resultados', 'plebiscito', 'mismo', 'estableció']"
Bolsa de Valores dice que el SÍ en el plebiscito es buena señal a inversionistas https://t.co/CG3tpeTEQJ #RCNRadio,P,0.7679999272727274,"['bolsa', 'valores', 'plebiscito', 'buena', 'señal', 'inversionistas', 'https', 'cg', 'tpeteqj', '#rcnradio']"
Concejal Angela Garzon! En Todelar ( 930 A.M ) hablando del plebiscito! @UribistasSomos @AlvaroUribeVel https://t.co/xT1ZOOd6gq,N,0.5,"['concejal', 'angela', 'garzon', 'todelar', 'hablando', 'plebiscito', '@uribistassomos', '@alvarouribevel', 'https', 'xt', 'zood', 'gq']"
"En el plebiscito ya no se justifica abstenerse, si queremos mejorar los acuerdos votemos NO. #EnElPlebiscitoVoteNo",N,0.7539999522727273,"['plebiscito', 'no', 'justifica', 'abstenerse', 'queremos', 'mejorar', 'acuerdos', 'votemos', 'no', '#enelplebiscitovoteno']"
"Ya con el partido de hoy se olvida lo del plebiscito, o sea que fácil olvidas Colombia👏👏.",P,0.6719999363636364,"['partido', 'olvida', 'plebiscito', 'fácil', 'olvidas', 'colombia👏👏']"
"En Huila comenzó la campaña a favor del Sí en el plebiscito, la cual adelantarán algunos dirigentes políticos y sindicales #MeridianoBLU",P,0.3839999636363637,"['huila', 'comenzó', 'campaña', 'favor', 'plebiscito', 'adelantarán', 'dirigentes', 'políticos', 'sindicales', '#meridianoblu']"
Partidos empezarán campaña por el 'Sí' para el plebiscito https://t.co/Zn2sbxUouV vía @RevistaSemana,P,0.5,"['partidos', 'empezarán', 'campaña', 'plebiscito', 'https', 'zn', 'sbxuouv', '@revistasemana']"
"Era una vez un referendo disfrazado de plebiscito pero la @CConstitucional lo ""desreferendizó"".",N,0.3839999636363637,"['referendo', 'disfrazado', 'plebiscito', '@cconstitucional', 'desreferendizó']"
@HOLLMANMORRIS ya le vas a llamar revolución!! Revolución fue la votación por el NO en el plebiscito ese amañado que armaron! ACÉPTALO!!!,N,0.5759999454545455,"['@hollmanmorris', 'llamar', 'revolución', 'revolución', 'votación', 'no', 'plebiscito', 'amañado', 'armaron', 'acéptalo']"
La sentencia que declara exequible la ley del plebiscito tiene 337 páginas. No jodás @CConstitucional.,N,0.5,"['sentencia', 'declara', 'exequible', 'ley', 'plebiscito', 'páginas', 'no', 'jodás', '@cconstitucional']"
"La @CConstitucional dio vía libre a plebiscito, ¿es necesario para refrendar acuerdos de paz? Entérese #SíALaPaz https://t.co/KDPhTtziIi",P,0.6719999363636364,"['@cconstitucional', 'dio', 'libre', 'plebiscito', 'necesario', 'refrendar', 'acuerdos', 'paz', 'entérese', '#síalapaz', 'https', 'kdphttziii']"
"¿Al ver esto, cabe alguna duda del daño tan brutal que hizo esa gente al llenar el plebiscito de falsedades?: https://t.co/MHO3ouqgp6",P,0.3679999651515152,"['cabe', 'duda', 'daño', 'tan', 'brutal', 'hizo', 'gente', 'llenar', 'plebiscito', 'falsedades', 'https', 'mho', 'ouqgp']"
“Uribe y Ordóñez son una caricatura”: Matador https://t.co/45nINDnfmS vía @RevistaSemana,P,0.28799997272727274,"['uribe', 'ordóñez', 'caricatura', 'matador', 'https', 'nindnfms', '@revistasemana']"
"#Colombia Por haber perdido el plebiscito, Santos despliega su primera venganza contra expresidente @AlvaroUribeVel @MaryAnastasiaOG @FBI https://t.co/goCSZiFkaY",P,0.38399996363636374,"['#colombia', 'haber', 'perdido', 'plebiscito', 'santos', 'despliega', 'primera', 'venganza', 'contra', 'expresidente', '@alvarouribevel', '@maryanastasiaog', '@fbi', 'https', 'gocszifkay']"
@NoticiasCaracol El gobierno sabe cuantos camioneros con sus familias y amigos no votaràn por el plebiscito?,N,0.623999940909091,"['@noticiascaracol', 'gobierno', 'sabe', 'cuantos', 'camioneros', 'familias', 'amigos', 'no', 'votaràn', 'plebiscito']"
En la @UdeMedellin_ pudimos dar varios argumentos para votar Sí en el Plebiscito. (Parte 2) Foro sobre #Paz https://t.co/HSFPx5OVyc,P,0.5039999522727273,"['@udemedellin', 'pudimos', 'dar', 'varios', 'argumentos', 'votar', 'plebiscito', 'foro', '#paz', 'https', 'hsfpx', 'ovyc']"
La Corte aprobó el plebiscito para la paz. https://t.co/uCobjrPttF https://t.co/auGisgvbu8,P,0.5759999454545455,"['corte', 'aprobó', 'plebiscito', 'paz', 'https', 'ucobjrpttf', 'https', 'augisgvbu']"
#VielmaMoraConstruye PLEBISCITO por la PAZ. .@VielmaEsTachira .@gallocantaclaro .@GobiernoTachira .@NicolasMaduro https://t.co/VE3Zo68DNL,N,0.5759999454545455,"['#vielmamoraconstruye', 'plebiscito', 'paz', '@vielmaestachira', '@gallocantaclaro', '@gobiernotachira', '@nicolasmaduro', 'https', 've', 'zo', 'dnl']"
Y para los que dijeron que el No fue un voto de indignación pues les cuento que era cierto... un voto de... https://t.co/NNwGmTJPVI,P,0.5039999522727273,"['no', 'voto', 'indignación', 'cuento', 'cierto', 'voto', 'https', 'nnwgmtjpvi']"
Finalmente harán política con armas: Farc dicen que traslado a zonas de concentración será tras plebiscito https://t.co/EIVwkbCyay @ELTIEMPO,N,0.4799999545454546,"['finalmente', 'harán', 'política', 'armas', 'farc', 'traslado', 'zonas', 'concentración', 'plebiscito', 'https', 'eivwkbcyay', '@eltiempo']"
Respuestas a cinco preguntas sobre el plebiscito por la paz https://t.co/kpeE1YM7cP (Video 3:20) #FelizMartes https://t.co/oOvjXwV11N,N,0.5759999454545455,"['respuestas', 'preguntas', 'plebiscito', 'paz', 'https', 'kpee', 'ym', 'cp', '#felizmartes', 'https', 'oovjxwv']"
El órgano electoral de #ColombiaDecide montó un plebiscito en CINCO SEMANAS y el CNE vzlano en OCHO MESES aun no da respuesta del #RR2016,N,0.47999995454545463,"['órgano', 'electoral', '#colombiadecide', 'montó', 'plebiscito', 'semanas', 'cne', 'vzlano', 'meses', 'no', 'da', 'respuesta', '#rr']"
Pastrana pide a los conservadores votar NO https://t.co/hUBpIwDomH,N,0.5279999500000001,"['pastrana', 'pide', 'conservadores', 'votar', 'no', 'https', 'hubpiwdomh']"
“El plebiscito “será la votación más importante de nuestras vidas”: Santos https://t.co/RDr8VIXpZ7 #AcuerdoFinal https://t.co/naveY9lpUw,P,0.6719999363636365,"['plebiscito', 'votación', 'importante', 'nuestras', 'vidas', 'santos', 'https', 'rdr', 'vixpz', '#acuerdofinal', 'https', 'navey', 'lpuw']"
"""La paz es la gran triunfadora de este proceso"", expresa IvanCepedaCast #LaPazEsPosible #SíALaPaz https://t.co/QO2iMRXtOS",P,0.5439999484848485,"['paz', 'gran', 'triunfadora', 'proceso', 'expresa', 'ivancepedacast', '#lapazesposible', '#síalapaz', 'https', 'qo', 'imrxtos']"
Expresidente Gaviria advirtió que si gana el ‘No’ en el plebiscito no se podrán renegociar los acuerdos https://t.co/kkM8Mw3Lsp #RCNRadio,N,0.6079999424242425,"['expresidente', 'gaviria', 'advirtió', 'gana', '‘no’', 'plebiscito', 'no', 'podrán', 'renegociar', 'acuerdos', 'https', 'kkm', 'mw', 'lsp', '#rcnradio']"
#Actualidad Las Farc quedan en el limbo Vía @RevistaSemana ➝ https://t.co/JTrzDhOSVF,P,0.5,"['#actualidad', 'farc', 'quedan', 'limbo', '@revistasemana', '➝', 'https', 'jtrzdhosvf']"
Las cuentas no le cuadran entre Reforma Tributaria y ganar el Plebiscito en las urnas. ¿Podrá con ambas tareas? https://t.co/xUZWbEF5L6,N,0.5119999515151515,"['cuentas', 'no', 'cuadran', 'reforma', 'tributaria', 'ganar', 'plebiscito', 'urnas', 'podrá', 'ambas', 'tareas', 'https', 'xuzwbef']"
En #Sabaneta #Antioquia en este instante me están haciendo retirar del parque principal por entregar información del #Sí al plebiscito https://t.co/D7FcxY96s1,P,0.6719999363636364,"['#sabaneta', '#antioquia', 'instante', 'haciendo', 'retirar', 'parque', 'principal', 'entregar', 'información', '#sí', 'plebiscito', 'https', 'fcxy']"
@JuanManSantos COLOMBIA ENTERA APOYARÁ LA PAZ VOTANDO SI AL PLEBISCITO.YA MUY POCOS CREEN LAS MENTIRAS DE URIBE.,P,0.5119999515151515,"['@juanmansantos', 'colombia', 'entera', 'apoyará', 'paz', 'votando', 'plebiscito', 'muy', 'pocos', 'creen', 'mentiras', 'uribe']"
Ganar un plebiscito tramposo no es ganar una paz sostenible: @JuanLozano_R https://t.co/hcOrlfPfSj,N,0.5567999472727273,"['ganar', 'plebiscito', 'tramposo', 'no', 'ganar', 'paz', 'sostenible', '@juanlozano', 'https', 'hcorlfpfsj']"
Aquí tratando de convencer al Guasón de votar No al plebiscito https://t.co/GyKH83WSXr,N,0.6239999409090909,"['aquí', 'tratando', 'convencer', 'guasón', 'votar', 'no', 'plebiscito', 'https', 'gykh', 'wsxr']"
"Si los Uribistas dicen que si gana el SI en el Plebiscito se irán del país, que me avisen, con gusto les arreglo la maleta.",P,0.7039999333333334,"['uribistas', 'gana', 'plebiscito', 'irán', 'país', 'avisen', 'gusto', 'arreglo', 'maleta']"
@JuanManSantos @serpilo_paga @UdeA @elcolombiano no siga engañado a colombia esa tal la es una farsa NO al plebiscito,N,0.2399999772727273,"['@juanmansantos', '@serpilo', 'paga', '@udea', '@elcolombiano', 'no', 'siga', 'engañado', 'colombia', 'farsa', 'no', 'plebiscito']"
"ESTÁ CLARÍSIMO, EL NO GANÓ Y LA PREGUNTA QUE A SANTOS LE DIO LA GANA DE HACER BORRÓ TODO, EL PLEBISCITO FUE ""A TODO O NADA"" @AlvaroUribeVel https://t.co/mpJhyyAbat",N,0.6079999424242425,"['clarísimo', 'no', 'ganó', 'pregunta', 'santos', 'dio', 'gana', 'borró', 'plebiscito', 'nada', '@alvarouribevel', 'https', 'mpjhyyabat']"
"@NoticiasCaracol por eso voto no al plebiscito. @JuanManSantos quiere la paz, pero se caga en los colombianos de a pie.",N,0.7493332939393941,"['@noticiascaracol', 'voto', 'no', 'plebiscito', '@juanmansantos', 'quiere', 'paz', 'caga', 'colombianos', 'pie']"
Esta mañana Julio Sánchez conminó a sus periodistas a que confesaran el sentido de su voto en el plebiscito: bastante abusivo el chistesito.,N,0.3839999636363637,"['mañana', 'julio', 'sánchez', 'conminó', 'periodistas', 'confesaran', 'sentido', 'voto', 'plebiscito', 'bastante', 'abusivo', 'chistesito']"
"#SíoNo ¿Cree que el presidente se está excediendo en sus competencias frente al plebiscito, como afirma procurador?",N,0.5759999454545455,"['#síono', 'cree', 'presidente', 'excediendo', 'competencias', 'frente', 'plebiscito', 'como', 'afirma', 'procurador']"
"Queda una lección, requerimos Una ética que nos deslinde del absolutismo individual. https://t.co/Ct6eDKD6dq vía @RevistaSemana",P,0.6719999363636364,"['queda', 'lección', 'requerimos', 'ética', 'deslinde', 'absolutismo', 'individual', 'https', 'ct', 'edkd', 'dq', '@revistasemana']"
Felicitamos a nuestro grupo de juventudes de Casanare que desde muy temprano trabajan en campaña de NO al plebiscito https://t.co/qY3FSxXvyv,N,0.6079999424242425,"['felicitamos', 'nuestro', 'grupo', 'juventudes', 'casanare', 'muy', 'temprano', 'trabajan', 'campaña', 'no', 'plebiscito', 'https', 'qy', 'fsxxvyv']"
Buenísimo que el señor Vicepresidente Vargas Lleras renuncie y apoye el proceso de paz y el SI en el Plebiscito.,N,0.5519999477272728,"['buenísimo', 'señor', 'vicepresidente', 'vargas', 'lleras', 'renuncie', 'apoye', 'proceso', 'paz', 'plebiscito']"
Que nadie en lo absoluto venga a contraponerme el plebiscito para el ''NO'' sin argumentos.,P,0.3839999636363637,"['nadie', 'absoluto', 'venga', 'contraponerme', 'plebiscito', 'no', 'argumentos']"
Nos costará 205 Mil millones anuales mantener 9.500 terroristas si aprueban amnistía! Por eso votaré NO el plebiscito!,N,0.09599999090909092,"['costará', 'mil', 'millones', 'anuales', 'mantener', 'terroristas', 'aprueban', 'amnistía', 'votaré', 'no', 'plebiscito']"
Hoy estaré exponiendo nuestras posturas sobre el plebiscito por la paz en la @UExternado. Les invito a asistir. https://t.co/fWqelItVys,P,0.5759999454545455,"['estaré', 'exponiendo', 'nuestras', 'posturas', 'plebiscito', 'paz', '@uexternado', 'invito', 'asistir', 'https', 'fwqelitvys']"
"'Si comienzas odiando a quien tienes que convencer, nunca ganar https://t.co/gRCaWQoPse vía @ELTIEMPO",N,0.41599996060606065,"['comienzas', 'odiando', 'tienes', 'convencer', 'nunca', 'ganar', 'https', 'grcawqopse', '@eltiempo']"
"Así comenzó todo en Venezuela con un plebiscito amañado, aquí FARC-Santos piensan hacer lo mismo https://t.co/OSVrS2vspQ",N,0.7679999272727274,"['comenzó', 'venezuela', 'plebiscito', 'amañado', 'aquí', 'farc', 'santos', 'piensan', 'mismo', 'https', 'osvrs', 'vspq']"
"En Ituango, Antioquia, ganó Sí en el plebiscito: En Ituango, uno de los municipios más golpeados por la viole... https://t.co/7rYx6gTCUh",P,0.6719999363636364,"['ituango', 'antioquia', 'ganó', 'plebiscito', 'ituango', 'municipios', 'golpeados', 'viole', 'https', 'ryx', 'gtcuh']"
"Perdímos una batalla, pero la guerra por la paz la vamos a ganar: Santos https://t.co/oDxD0ll7U7 @rcnradio https://t.co/5mYJiX8YWm",P,0.518399950909091,"['perdímos', 'batalla', 'guerra', 'paz', 'ganar', 'santos', 'https', 'odxd', 'll', '@rcnradio', 'https', 'myjix', 'ywm']"
Se llevó acabó la firma para convocar al Plebiscito por la Paz https://t.co/qbImV3jU3q,P,0.5759999454545455,"['llevó', 'acabó', 'firma', 'convocar', 'plebiscito', 'paz', 'https', 'qbimv', 'ju']"
"""Las Farc tienen que dar más por la paz”: Ingrid Betancourt https://t.co/kAQik1e03C https://t.co/inNjUzher6",P,0.5279999500000001,"['farc', 'tienen', 'dar', 'paz', 'ingrid', 'betancourt', 'https', 'kaqik', 'https', 'innjuzher']"
"Don Mauricio, no creo que se haya disipado el peligro de esa Justicia Transicional: ¿Otro plebiscito? https://t.co/tWkFhKTrwA vía @ELTIEMPO",N,0.5039999522727273,"['don', 'mauricio', 'no', 'creo', 'disipado', 'peligro', 'justicia', 'transicional', 'plebiscito', 'https', 'twkfhktrwa', '@eltiempo']"
2 de Octubre....la elección del plebiscito...,N,0.5,"['octubre', 'elección', 'plebiscito']"
"""El plebiscito está perdiendo legitimidad gracias a las acciones del Presidente"": @A_OrdonezM. https://t.co/aNp39bP1jJ https://t.co/8WbkgQPI7T",N,0.4799999545454545,"['plebiscito', 'perdiendo', 'legitimidad', 'gracias', 'acciones', 'presidente', '@a', 'ordonezm', 'https', 'anp', 'bp', 'jj', 'https', 'wbkgqpi']"
Yo voto por el SI al plebiscito,P,0.6719999363636364,"['voto', 'plebiscito']"
No le creen a @JuanManSantos pero votarán SÍ el plebiscito. La coherencia de los mamertos es algo de locos.,N,0.47999995454545463,"['no', 'creen', '@juanmansantos', 'votarán', 'plebiscito', 'coherencia', 'mamertos', 'locos']"
Acuerdo Santos - Farc abre posibilidad para q autores crímenes atroces sean gobernantes. Votemos NO en plebiscito y #CorrijamosLosAcuerdos https://t.co/gbOBSr2hif,N,0.4319999590909091,"['acuerdo', 'santos', 'farc', 'abre', 'posibilidad', 'autores', 'crímenes', 'atroces', 'gobernantes', 'votemos', 'no', 'plebiscito', '#corrijamoslosacuerdos', 'https', 'gbobsr', 'hif']"
Al plebiscito por la paz le diré No Es un engaño para el país. ...,N,0.3839999636363637,"['plebiscito', 'paz', 'diré', 'no', 'engaño', 'país']"
Vea este jueves a @_El_Patriota y a @CardonaRamirez defendiendo sus posturas frente al plebiscito desde Ciudad Bolívar (Ant) https://t.co/kEkAJNY8IG,N,0.5759999454545455,"['vea', 'jueves', '@', 'patriota', '@cardonaramirez', 'defendiendo', 'posturas', 'frente', 'plebiscito', 'ciudad', 'bolívar', 'ant', 'https', 'kekajny', 'ig']"
"Éste señor no respeta nada!!!! Menos el resultado del plebiscito,anda buscando la trampa xra pasar por encima!!! @ariztmendy @LauraCaicedoS1 https://t.co/KTH1xVUX6G",N,0.40319996181818185,"['señor', 'no', 'respeta', 'nada', 'menos', 'resultado', 'plebiscito', 'anda', 'buscando', 'trampa', 'xra', 'pasar', '@ariztmendy', '@lauracaicedos', 'https', 'kth', 'xvux']"
"""Señor Presidente: hacer trampa en el plebiscito deslegitima los resultados del 2 de octubre"": Procurador https://t.co/Fn6i5o8CCr",N,0.3359999681818182,"['señor', 'presidente', 'trampa', 'plebiscito', 'deslegitima', 'resultados', 'octubre', 'procurador', 'https', 'fn', 'ccr']"
"En entrevista en el canal CNC, explicando nuestros argumentos para votar NO en el Plebiscito. @CNCVillavo https://t.co/oquo4vY3h5",N,0.5759999454545456,"['entrevista', 'canal', 'cnc', 'explicando', 'nuestros', 'argumentos', 'votar', 'no', 'plebiscito', '@cncvillavo', 'https', 'oquo', 'vy']"
"Esta es la altanería de Santrich y todavía sin ganar el plebiscito. Por eso, votemos NO. https://t.co/HqtkGFpRy9",N,0.5279999500000001,"['altanería', 'santrich', 'todavía', 'ganar', 'plebiscito', 'votemos', 'no', 'https', 'hqtkgfpry']"
Yo @soyconservador pero voto No al plebiscito porque no representa los ideales del partido. @mluciaramirez @davidbarguil @aodenicholls,N,0.6719999363636364,"['@soyconservador', 'voto', 'no', 'plebiscito', 'no', 'representa', 'ideales', 'partido', '@mluciaramirez', '@davidbarguil', '@aodenicholls']"
"NOS SIGUE PARECIENDO UN ERROR QUE EL EXPRESIDENTE GAVIRIA LIDERE EL ""SÍ"" EN EL PLEBISCITO. TODO INDICA QUE HAY... https://t.co/igFLDhMfFF",N,0.28799997272727274,"['pareciendo', 'error', 'expresidente', 'gaviria', 'lidere', 'plebiscito', 'indica', 'https', 'igfldhmfff']"
"@Juancitwo @MariaAdelaidaVe Santos desconoció el motivo que lo llevo a la presidencia y ahora desconoce el plebiscito, quiere ser dictador.",N,0.5506666303030304,"['@juancitwo', '@mariaadelaidave', 'santos', 'desconoció', 'motivo', 'llevo', 'presidencia', 'desconoce', 'plebiscito', 'quiere', 'ser', 'dictador']"
"A Santos no le importa gastar otros $300 mil millones en un nuevo plebiscito para imponer el Sí. ¿Y si el No vuelve a ganar, convocará otro?",N,0.5567999472727273,"['santos', 'no', 'importa', 'gastar', 'mil', 'millones', 'nuevo', 'plebiscito', 'imponer', 'no', 'vuelve', 'ganar', 'convocará']"
"No es @actualidadpanam Gana el NO al plebiscito en Colombia, por escaso margen. Y ahora? @VioletaStereo @cesarcolmena",N,0.4799999545454546,"['no', '@actualidadpanam', 'gana', 'no', 'plebiscito', 'colombia', 'escaso', 'margen', '@violetastereo', '@cesarcolmena']"
El 'sí' al plebiscito por la paz se impone en gran encuesta de Datexco https://t.co/wf2K7u6wmS https://t.co/u3VW0YHzfT,P,0.5759999454545456,"['plebiscito', 'paz', 'impone', 'gran', 'encuesta', 'datexco', 'https', 'wf', 'wms', 'https', 'vw', 'yhzft']"
"Hoy en Pitalito con @idumaes y @ernestomaciast, diálogo con la comunidad sobre plebiscito y economía del país. https://t.co/lKCZnJJD8Q",N,0.5759999454545455,"['pitalito', '@idumaes', '@ernestomaciast', 'diálogo', 'comunidad', 'plebiscito', 'economía', 'país', 'https', 'lkcznjjd']"
